Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Artocarpus heterophyllus,Jackfruit,https://en.wikipedia.org/wiki/Jackfruit,https://upload.wikimedia.org/wikipedia/commons/b/b4/152_-_CIMG0806.JPG https://upload.wikimedia.org/wikipedia/commons/9/94/Artocarpus_heterophylla_flowers.JPG https://upload.wikimedia.org/wikipedia/commons/9/99/Artocarpus_heterophyllus.jpg https://upload.wikimedia.org/wikipedia/commons/1/11/Baby_Jackfruit_masala.JPG https://upload.wikimedia.org/wikipedia/commons/e/e7/Baby_jack_fruit_curry-Sri_Lanka.jpg https://upload.wikimedia.org/wikipedia/commons/c/cc/Chakka-chips.JPG https://upload.wikimedia.org/wikipedia/commons/e/e2/Chakkappazham.jpg https://upload.wikimedia.org/wikipedia/commons/4/48/Es_Teller_77.jpg https://upload.wikimedia.org/wikipedia/commons/f/f9/Flag_of_Bangladesh.svg https://upload.wikimedia.org/wikipedia/commons/2/2e/Flora_Sinensis_-_Jackfruit.JPG https://upload.wikimedia.org/wikipedia/commons/0/01/Ginataang_langka_with_shrimp_and_calamari.jpg https://upload.wikimedia.org/wikipedia/commons/9/9d/Green_Jackfruit_%26_Potato_Curry_-_Kolkata_2011-02-11_1000.JPG https://upload.wikimedia.org/wikipedia/commons/3/35/Gudeg_full_set.jpg https://upload.wikimedia.org/wikipedia/commons/3/30/Halo_halo1.jpg https://upload.wikimedia.org/wikipedia/commons/f/f3/Jack_Fruit_Opened.jpg https://upload.wikimedia.org/wikipedia/commons/d/d2/Jack_fruits_in_Kerala_001.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Jackfrucht_Fruchtfleisch_1.jpg https://upload.wikimedia.org/wikipedia/commons/5/5e/JackfruitArils%26Seeds.jpg https://upload.wikimedia.org/wikipedia/commons/8/84/JackfruitNYC.jpg https://upload.wikimedia.org/wikipedia/commons/1/15/Jackfruit_Flesh.jpg https://upload.wikimedia.org/wikipedia/commons/7/71/Jackfruit_chips.jpg https://upload.wikimedia.org/wikipedia/commons/b/ba/Jackfruit_hanging.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Selling_jackfruit_in_bangkok3.jpg https://upload.wikimedia.org/wikipedia/commons/4/49/Stem_of_jackfruits_tree.jpg https://upload.wikimedia.org/wikipedia/commons/f/f7/Symbols.gif https://upload.wikimedia.org/wikipedia/commons/d/df/Wikibooks-logo-en-noslogan.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Arum italicum,Arum italicum,https://en.wikipedia.org/wiki/Arum_italicum,https://upload.wikimedia.org/wikipedia/commons/1/17/Aronfrucht3962.jpg https://upload.wikimedia.org/wikipedia/commons/a/af/Arum_italicum_Mallorca_003.jpg https://upload.wikimedia.org/wikipedia/commons/c/c2/Arum_italicum_bulbus.jpg https://upload.wikimedia.org/wikipedia/commons/0/0d/Cuckoo_Pint_Arum_italicum_Leaves_2000px.jpg https://upload.wikimedia.org/wikipedia/commons/d/d3/Cuckoo_Pint_Arum_italicum_Young_Plant_2874px.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Estructura_floral_del_Arum_-_Manuel_Garc%C3%ADa_Gonz%C3%A1lez.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Arundinaria gigantea,Arundinaria gigantea,https://en.wikipedia.org/wiki/Arundinaria_gigantea,https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/1/14/Arundinaria_gigantea.jpg
Asarum canadense,Asarum canadense,https://en.wikipedia.org/wiki/Asarum_canadense,https://upload.wikimedia.org/wikipedia/commons/a/ae/Asarum_canadense.jpg https://upload.wikimedia.org/wikipedia/commons/2/2d/Asarum_canadense_-_Wild_Ginger.jpg https://upload.wikimedia.org/wikipedia/commons/0/00/Asarum_canadense_4.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asarum caudatum,Asarum caudatum,https://en.wikipedia.org/wiki/Asarum_caudatum,https://upload.wikimedia.org/wikipedia/commons/6/6d/Asarum_caudatum_10993.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/0/02/Starr_010704-0011_Peperomia_blanda.jpg https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asclepias hirtella,Asclepias hirtella,https://en.wikipedia.org/wiki/Asclepias_hirtella,https://upload.wikimedia.org/wikipedia/commons/b/b8/Asclepias_hirtella_arkansas.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Asclepias quadrifolia,Asclepias quadrifolia,https://en.wikipedia.org/wiki/Asclepias_quadrifolia,https://upload.wikimedia.org/wikipedia/commons/d/de/Asclepias_quadrifolia.jpg https://upload.wikimedia.org/wikipedia/commons/9/91/Fourleaf_Milkweed_Old_Pods.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg
Asclepias speciosa,Asclepias speciosa,https://en.wikipedia.org/wiki/Asclepias_speciosa,https://upload.wikimedia.org/wikipedia/commons/b/b7/Asclepias_speciosa.jpg https://upload.wikimedia.org/wikipedia/commons/d/d1/Asclepias_speciosa1jakesmome.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asclepias sullivantii,Asclepias sullivantii,https://en.wikipedia.org/wiki/Asclepias_sullivantii,https://upload.wikimedia.org/wikipedia/commons/3/3a/Asclepias_sullivantii.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asclepias verticillata,Asclepias verticillata,https://en.wikipedia.org/wiki/Asclepias_verticillata,https://upload.wikimedia.org/wikipedia/commons/f/f8/Asclepias_curassavica12.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Asclepias_verticillata_Western_Highland_Rim.jpg https://upload.wikimedia.org/wikipedia/commons/6/67/Asclepias_verticillata_flower_cluster.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asclepias viridis,Asclepias viridis,https://en.wikipedia.org/wiki/Asclepias_viridis,https://upload.wikimedia.org/wikipedia/commons/f/fc/Asclepias_viridis.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/2/2a/Status_TNC_G4.svg
Asimina triloba,Asimina triloba,https://en.wikipedia.org/wiki/Asimina_triloba,https://upload.wikimedia.org/wikipedia/commons/e/e9/AbbotV1Tab04AA.jpg https://upload.wikimedia.org/wikipedia/commons/1/15/Asimina_triloba3.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Asimina_triloba_kz1.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Asimina_triloba_range_map_1.png https://upload.wikimedia.org/wikipedia/commons/3/34/Asimina_triloba_red_fern_farm.jpg https://upload.wikimedia.org/wikipedia/commons/4/41/PawPaw_bark.jpg https://upload.wikimedia.org/wikipedia/commons/a/aa/Pawpaw-fruit.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/0/0c/Yellow-billed_Cuckoo_%28Audubon%29.jpg https://upload.wikimedia.org/wikipedia/commons/e/e6/Young_Asimina_Triloba_Sapling_In_Pot.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asparagus setaceus,Asparagus setaceus,https://en.wikipedia.org/wiki/Asparagus_setaceus,https://upload.wikimedia.org/wikipedia/commons/e/e8/Asparagus_setaceus_Leaves_2760px.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/9/92/Starr_080117-1771_Asparagus_setaceus.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Asphodelus albus,Asphodelus albus,https://en.wikipedia.org/wiki/Asphodelus_albus,https://upload.wikimedia.org/wikipedia/commons/a/a8/Asphodelus_albus.004.JPG https://upload.wikimedia.org/wikipedia/commons/1/19/Asphodelus_albus_from_Mavrovo_National_Park.jpg https://upload.wikimedia.org/wikipedia/commons/6/6d/Asphod%C3%A8le_blanc_MHNT.BOT.2004.0.398.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Asplenium ebenoides,Asplenium × ebenoides,https://en.wikipedia.org/wiki/Asplenium_%C3%97_ebenoides,https://upload.wikimedia.org/wikipedia/commons/0/05/BB-0058_Asplenium_ebenoides.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Aster tataricus,Aster tataricus,https://en.wikipedia.org/wiki/Aster_tataricus,https://upload.wikimedia.org/wikipedia/commons/4/4c/Arabic_herbal_medicine_guidebook.jpeg https://upload.wikimedia.org/wikipedia/commons/f/fd/Aster_Tataricus.JPG https://upload.wikimedia.org/wikipedia/commons/e/ed/Bellis_perennis3_ies.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/6/6c/Wiki_letter_w.svg
Astrantia major,Astrantia major,https://en.wikipedia.org/wiki/Astrantia_major,https://upload.wikimedia.org/wikipedia/commons/6/63/Apiaceae_-_Astrantia_major-1.JPG https://upload.wikimedia.org/wikipedia/commons/b/b1/Apiaceae_-_Astrantia_major-2.JPG https://upload.wikimedia.org/wikipedia/commons/1/18/Astrantia_major_%27Star_of_Beauty%27_J1.jpg https://upload.wikimedia.org/wikipedia/commons/d/d4/Astrantia_major_ENBLA01.jpg https://upload.wikimedia.org/wikipedia/commons/1/17/Astrantia_major_MHNT.BOT.2007.43.8.jpg https://upload.wikimedia.org/wikipedia/commons/4/44/Closeup_of_Astrantia_Major_flower.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Atriplex hortensis,Atriplex hortensis,https://en.wikipedia.org/wiki/Atriplex_hortensis,https://upload.wikimedia.org/wikipedia/commons/c/c0/Atriplex_hortensis_MHNT.BOT.2013.22.60.jpg https://upload.wikimedia.org/wikipedia/commons/c/c9/Atriplex_hortensis_cleaned_Sturm.png https://upload.wikimedia.org/wikipedia/commons/1/16/Atriplex_hortensis_sl20.jpg https://upload.wikimedia.org/wikipedia/commons/7/72/Atriplexhortensis1.jpg https://upload.wikimedia.org/wikipedia/commons/4/4c/Neuch%C3%A2tel_Herbarium_-_Atriplex_hortensis_-_NEU000004323.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg
Azadirachta indica,Azadirachta indica,https://en.wikipedia.org/wiki/Azadirachta_indica,https://upload.wikimedia.org/wikipedia/commons/b/bf/Azadirachta-indica-2019-5-3_14-14-55-01.jpg https://upload.wikimedia.org/wikipedia/commons/5/57/Azadirachta_indica_0001.jpg https://upload.wikimedia.org/wikipedia/commons/2/28/Bark_%285059231711%29.jpg https://upload.wikimedia.org/wikipedia/commons/8/8a/Hareli_Festival.jpg https://upload.wikimedia.org/wikipedia/commons/a/a5/Ineem_Fruit_Drying_process_for_cold_pressed_extraction.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Ineem_farm_in_virudhunagar.jpg https://upload.wikimedia.org/wikipedia/commons/b/be/Ineem_seeds_.jpg https://upload.wikimedia.org/wikipedia/commons/7/7c/Jagnath_Ineem_Toothstick_in_tamilnadu.jpg https://upload.wikimedia.org/wikipedia/commons/b/bf/Neem-Tree.jpg https://upload.wikimedia.org/wikipedia/commons/9/90/Neem.jpg https://upload.wikimedia.org/wikipedia/commons/2/20/Neem_%28Azadirachta_indica%29_in_Hyderabad_W_IMG_6976.jpg https://upload.wikimedia.org/wikipedia/commons/0/04/Neem_%28Azadirachta_indica%29_in_Hyderabad_W_IMG_7006.jpg https://upload.wikimedia.org/wikipedia/commons/a/a6/Neem_Twig_sellers.JPG https://upload.wikimedia.org/wikipedia/commons/2/2f/Neem_tree.JPG https://upload.wikimedia.org/wikipedia/commons/7/76/Neem_tree_farm_in_south_india.jpg https://upload.wikimedia.org/wikipedia/commons/8/8e/Neem_tree_leaves.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/a/ac/Unripe_Neem_fruits.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Azolla filiculoides,Azolla filiculoides,https://en.wikipedia.org/wiki/Azolla_filiculoides,https://upload.wikimedia.org/wikipedia/commons/1/1b/AzollaFiliculoidesProfil.JPG https://upload.wikimedia.org/wikipedia/commons/7/76/Azolla_filiculoides0.jpg https://upload.wikimedia.org/wikipedia/commons/f/f6/Azolla_filiculoides_and_L.minor.jpg https://upload.wikimedia.org/wikipedia/commons/0/0a/Image-IMG_0018Afil.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/50/Status_TNC_G5.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Baccharis angustifolia,Baccharis angustifolia,https://en.wikipedia.org/wiki/Baccharis_angustifolia,https://upload.wikimedia.org/wikipedia/commons/a/ae/Baccharis_angustifolia.jpg https://upload.wikimedia.org/wikipedia/commons/e/ed/Bellis_perennis3_ies.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Baptisia bracteata,Baptisia bracteata,https://en.wikipedia.org/wiki/Baptisia_bracteata,https://upload.wikimedia.org/wikipedia/commons/b/b4/Baptisia_bracteata_var._leucophaea.jpg https://upload.wikimedia.org/wikipedia/commons/6/60/KOWHAI_%28Sophora_spp.%29._%2836614514360%29.jpg
Baptisia tinctoria,Baptisia tinctoria,https://en.wikipedia.org/wiki/Baptisia_tinctoria,https://upload.wikimedia.org/wikipedia/commons/0/01/Baptisia_tinctoria.jpg https://upload.wikimedia.org/wikipedia/commons/9/9b/Baptisia_tinctoria_BB-1913-2.png https://upload.wikimedia.org/wikipedia/commons/6/60/KOWHAI_%28Sophora_spp.%29._%2836614514360%29.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Basella alba,Basella alba,https://en.wikipedia.org/wiki/Basella_alba,https://upload.wikimedia.org/wikipedia/commons/5/5d/Basella_alba-1.JPG https://upload.wikimedia.org/wikipedia/commons/a/ab/Basella_alba-2.JPG https://upload.wikimedia.org/wikipedia/commons/5/56/Basella_alba_leaves_27052014.jpg https://upload.wikimedia.org/wikipedia/commons/c/c6/Basella_rubra.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4e/%EA%A6%A0%EA%A6%B8%EA%A6%A9%EA%A6%B6%EA%A6%B1%EA%A7%80%EA%A6%92%EA%A6%BC%EA%A6%A4%EA%A7%80%EA%A6%A2%EA%A6%BA%EA%A6%B4%EA%A6%AD_tumis_gendola_2019.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Bassia scoparia,Bassia scoparia,https://en.wikipedia.org/wiki/Bassia_scoparia,https://upload.wikimedia.org/wikipedia/commons/a/a3/Bassia_scoparia_in_Jardin_des_Plantes_001.jpg https://upload.wikimedia.org/wikipedia/commons/c/c0/Kochia_Hitachi_Seaside_Park.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Kochia_aka_Fire_bush_7128.JPG https://upload.wikimedia.org/wikipedia/commons/8/80/Kochia_scoparia_%285129971536%29.jpg https://upload.wikimedia.org/wikipedia/commons/1/16/Kochia_scoparia_%285129971714%29.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Kochia_scoparia_%288161733508%29.jpg https://upload.wikimedia.org/wikipedia/commons/a/a7/Tonburi_Seed.JPG https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/f/f2/Edit-clear.svg
Bauhinia blakeana,Bauhinia × blakeana,https://en.wikipedia.org/wiki/Bauhinia_%C3%97_blakeana,https://upload.wikimedia.org/wikipedia/commons/f/ff/Bark_I_IMG_2073.jpg https://upload.wikimedia.org/wikipedia/commons/4/46/Bauhinia_blakeana_%28Key_West%29.jpg https://upload.wikimedia.org/wikipedia/commons/5/5b/Flag_of_Hong_Kong.svg https://upload.wikimedia.org/wikipedia/commons/7/71/Flower_buds_I_IMG_2064.jpg https://upload.wikimedia.org/wikipedia/commons/4/4b/Flowers_I_IMG_2101.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/HKUrbanCouncil.svg https://upload.wikimedia.org/wikipedia/commons/d/d4/Hong_Kong_Orchid_tree_flower.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Leaf_I_MG_2069.jpg https://upload.wikimedia.org/wikipedia/commons/f/f9/Tree_I_IMG_2075.jpg https://upload.wikimedia.org/wikipedia/commons/f/fc/Urban_Council_of_Hong_Kong_Armorial_Bearings.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Benincasa hispida,Wax gourd,https://en.wikipedia.org/wiki/Wax_gourd,https://upload.wikimedia.org/wikipedia/commons/d/d2/Benincasa_hispida_compose.jpg https://upload.wikimedia.org/wikipedia/commons/c/c3/Cantaloupe_Melon_cross_section.png https://upload.wikimedia.org/wikipedia/commons/b/b1/India_Ash_Gourd.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/b/bb/W_tougan4091.jpg https://upload.wikimedia.org/wikipedia/commons/b/b2/Winteelon_flowers.jpg https://upload.wikimedia.org/wikipedia/commons/9/9b/Winter_Melons_on_the_vine_in_Kurnool%2C_Andhra_Pradesh%2C_India_02.jpg https://upload.wikimedia.org/wikipedia/commons/b/b1/Winter_melon.jpg https://upload.wikimedia.org/wikipedia/commons/0/07/Winter_melon_in_backyard.jpg https://upload.wikimedia.org/wikipedia/commons/e/e9/Winter_melon_seed.jpg https://upload.wikimedia.org/wikipedia/commons/e/e9/Wintermelonsoup.jpg https://upload.wikimedia.org/wikipedia/commons/3/35/%E5%86%AC%E7%93%9C%E7%B3%96.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/4/48/Folder_Hexagonal_Icon.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
